ID;CD_CEP;NM_LOGRADOURO;ID_BAIRRO
1824;21610200;RUA ALONSO PERES;28586
1825;21610250;PRAÇA CARLOS KOSERITZ;25613
1826;21610300;RUA DA CAVALGADA;27336
1827;21610350;PRAÇA STUART EDGAR ANGEL JONES;27336
1828;21610400;RUA DO VIOLAO;27336
1829;21610500;RUA DO TAMBORIM;27336
1830;21610600;RUA DAS HARPAS;27336
1831;21610700;RUA DO CAVAQUINHO;27336
1832;21610800;RUA DO BANDOLIM;27336
1833;21610900;RUA CARLOS CONTI;27336
1834;21611000;RUA INACIO FIRMO;27336
1835;21611100;RUA CARLOS CALVO;27336
1836;21611200;RUA RIVOLI;27336
1837;21611300;RUA DOS ARCOS;27336
1838;21611400;RUA MERINO;27336
1839;21611500;RUA OFIR;27336
1840;21611600;AVENIDA DO POETA;27336
1841;21611650;PRAÇA PADRE JOAO BOSCO PENIDO BURNIER;27336
1842;21611700;RUA BENITO MEANA;27336
1843;21611800;RUA GODOFREDO FERRARI;27336
1844;21620000;RUA TRANSMISSAO;28586
1845;21620100;RUA INACIO ZURITA JUNIOR;28586
1846;21620200;RUA DOMINGOS PACHECO;27336
1847;21620300;RUA JOAQUIM GERALDO;27336
1848;21620400;RUA PAULO EMILIO;27336
1849;21620500;RUA SAMUEL LUCAS;27336
1850;21620600;RUA AGOSTINHO ARAGAO;27336
1851;21620700;RUA IRINEU PORTELA;27336
1852;21620800;RUA RENATO SERRA;27336
1853;21620900;RUA CLAUDIO SANTOS;27336
1854;21621000;RUA TITO FLAVIO;27336
1855;21621100;RUA CHIMARRITA;28586
1856;21621200;RUA CARIMBO;28586
1857;21621300;RUA BALAIO;28586
1858;21621400;RUA GASPAR COSTA;27336
1859;21650000;AVENIDA BANDEIRANTES DO SUL;28439
1860;21660000;RUA MATEUS JOSE;24997
1861;21660100;RUA CARLOS JOSE MICHELON;24997
1862;21660200;RUA WALTER RIBEIRO NOVAES;24997
1863;21660300;RUA FRANCISCO LEOPOLDO E SILVA;24997
1864;21660400;RUA PADRE ANTONIO FERREIRA;24997
1865;21660500;RUA FLAVIO REGIS DO NASCIMENTO;24997
1866;21660600;RUA NESTOR DE HOLANDA;24997
1867;21660700;RUA ARMANDO RODRIGUES;24997
1868;21660800;RUA PINHO DE AZEVEDO;24997
1869;21660900;RUA PARELHEIROS;24997
1870;21661000;RUA BENEDITO ALESSIO;24997
1871;21670000;RUA CIRO SOARES DE ALMEIDA;24997
1872;21670100;RUA NILTON COELHO DE ANDRADE;24997
1873;21670200;RUA AXINIM;24997
1874;21670300;RUA CORONEL GUILHERME ROCHA;24997
1875;21670400;RUA AUAIAS;24997
1876;21670500;RUA PROF. ULPIANO PINTO DE SOUZA;24997
1877;21670600;RUA APINACO;24997
1878;21670700;RUA GALILEU GAIA;24997
1879;21670800;RUA MANGUARI;24997
1880;21670900;RUA SANTA OLIVIA;24997
1881;21671000;TRAVESSA POLIANA;24997
1882;21671100;TRAVESSA MARQUES DE RABICO;24997
1883;21680000;RUA QUEIROS VELOSO;24997
1884;21680100;RUA JOAQUIM FAUSTINO;24997
1885;21680200;RUA BENEDITA DORNELLAS CLARO;24997
1886;21680300;RUA DO BARAO;24997
1887;21680400;RUA RENE CARLIER;24997
1888;21680500;PRAÇA ENGENHEIRO HUGO BRANDI;24997
1889;21680600;RUA DOS FIGOS;22133
1890;21680700;RUA DO JAMBO;22133
1891;21680800;RUA DAS MACAS;22133
1892;21680900;RUA DOS MORANGOS;22133
1893;21681000;RUA AMADEU CORNADO MARTI;22133
1894;21681100;RUA DAS PERAS;22133
1895;21681200;RUA DAS PITANGAS;22133
1896;21681300;RUA DOS CONDOREIROS;22133
1897;21681400;RUA OSCAR FERNANDES DA SILVA;24997
1898;21681500;RUA CURUCA;24997
1899;21690000;RUA GENERAL JOAO CARLOS LOBO BOTELHO;24997
1900;21690100;RUA SERAFIM POLI;24997
1901;21690150;PRAÇA DO BOM PODER;28073
1902;21690200;RUA ARENAPOLIS;24997
1903;21690250;PRAÇA IRMA ANINHA;28073
1904;21690300;AVENIDA ERNESTO AUGUSTO LOPES;28073
1905;21690400;RUA BEIBINHA BARBOSA DE MORAIS;24997
1906;21690500;RUA BADAJOZ;24997
1907;21690600;RUA BICICLETA;28439
1908;21690700;RUA DAS FLORES;28073
1909;21690800;RUA SANTA TEREZINHA;28073
1910;21690900;RUA MARAVILHA;28073
1911;21691000;AVENIDA SAO JOAO;28073
1912;21691100;RUA ALVORADA;28073
1913;21691200;RUA DA GLORIA;28073
1914;21691300;RUA ESPERANCA;28073
1915;21691400;RUA SAO SEBASTIAO;28073
1916;21691500;RUA SANTA EFIGENIA;28073
1917;21691600;RUA JOSE DE ANCHIETA;28073
1918;21691700;RUA PRIMAVERA;28073
1919;21691800;RUA TIRADENTES;28073
1920;21691900;RUA SAO FELIPE;28073
1921;21692000;RUA BOA ESPERANCA;28073
1922;21692100;RUA PARAISO;28073
1923;21692200;RUA DANIEL COUTO;28073
1924;21692300;RUA FELIPE CAMARAO;28073
1925;21692400;RUA DOS OPERARIOS;28073
1926;21692500;RUA MONTEVIDEO;28073
1927;21692600;RUA PARANA;28073
1928;21692700;RUA PRINCIPAL;28073
1929;21692800;RUA SANTO AMARO;28073
1930;21692900;RUA NOSSA SENHORA DA APARECIDA;28073
1931;21693000;RUA SANTO DIAS;28073
1932;21693100;RUA GETULIO VARGAS;28073
1933;21700000;AVENIDA MORVAN DIAS DE FIGUEIREDO;28439
1934;21740000;RUA EUREKA;28023
1935;21740100;RUA LIDICE;28023
1936;21740200;RUA LADAK;28023
1937;21740300;RUA JACARTA;28023
1938;21740400;RUA PERUGIA;28023
1939;21740500;RUA ELIKON;28023
1940;21740600;RUA EFESO;28023
1941;21740700;RUA PALOMAR;28023
1942;21740800;RUA JAMBI;28023
1943;21740900;RUA LAUREL;28023
1944;21741000;RUA LIMOGES;28023
1945;21741100;RUA SONORA;28023
1946;21750000;AVENIDA CHAFARIZ DAS SARACURAS;24997
1947;21750100;RUA MARIA QUEDAS;24997
1948;21750200;RUA BALAIADA;24997
1949;21750400;AVENIDA DO BERIMBAU;24997
1950;21750500;RUA UNIAO;28023
1951;21750600;RUA BOA VISTA;28023
1952;21760000;RUA SOLDADO DIONISIO CHAGAS;28023
1953;21760100;RUA SOLDADO ARLINDO SALDANHA;28023
1954;21760200;RUA SOLDADO ANTONIO ROMANO DE OLIVEIRA;28023
1955;21760300;RUA SEGUNDO-SARGENTO ASSAD FERES;28023
1956;21760400;RUA SOLDADO BENEDITO PATRICIO;28023
1957;21760500;RUA SOLDADO GENESIO VALENTIM;28023
1958;21760600;PRAÇA SARGENTO JOSE FRANCISCO FERRAZ;28023
1959;21760700;RUA SOLDADO FRANCISCO TAMBORIM;28023
1960;21770000;AVENIDA TENENTE AMARO FELICISSIMO DA SILVEIRA;28023
1961;21770100;AVENIDA TENENTE AMARO FELICISSIMO DA SILVEIRA;28023
1962;21770200;RUA SOLDADO BENEDITO ELISEO DOS SANTOS;28023
1963;21770250;TRAVESSA FORTE DE NAZARE;28023
1964;21770300;TRAVESSA COTIARA;28023
1965;21770400;RUA SOLDADO ANTONIO MARTINS DE OLIVEIRA;28023
1966;21770500;RUA SOLDADO GERALDO AUGUSTO DOS SANTOS;28023
1967;21770600;RUA SOLDADO ANTONIO CAETANO DE SOUSA FILHO;28023
1968;21770650;VIELA FORTE SANTO AMARO;28023
1969;21770700;RUA SOLDADO FRANCISCO VITORIANO;28023
1970;21770800;RUA BELO HORIZONTE;28023
1971;21770900;RUA ESTABELA;28023
1972;21780000;RUA SARGENTO JOSE PESSOTO SOBRINHO;28023
1973;21780100;RUA TERCEIRO-SARGENTO JOAO LOPES FILHO;28023
1974;21780200;RUA SOLDADO JOSE PIRES BARBOSA FILHO;28023
1975;21780300;RUA SOLDADO EURIPEDES RODRIGUES LIMA;28023
1976;21780400;RUA SOLDADO JOSE REYMAO;28023
1977;21780500;RUA TRAFALGAR;28023
1978;21780600;RUA DILCE FREITAS DA SILVA;28023
1979;21780700;RUA MANZALA;28093
1980;21780800;RUA LUSON;28023
1981;21780900;RUA LIVONIA;28023
1982;21781000;RUA FERGAMA;28023
1983;21781100;RUA FREDERICIA;28023
1984;21781200;RUA FRANCONIA;28023
1985;21781300;RUA LARACHE;28023
1986;21790000;AVENIDA SERAFIM GONCALVES PEREIRA;28023
1987;21790100;RUA SOLDADO SERGIO BERNARDINO;28023
1988;21790200;RUA TERCEIRO-SARGENTO JOAO SOARES FARIA;28023
1989;21790300;RUA FUNDAO;28023
1990;21790400;RUA SARGENTO MANOEL CHAGAS;28023
1991;21790500;RUA SOLDADO SEBASTIAO GARCIA;28023
1992;21800000;RUA CABO BASILIO ZECHIM;28023
1993;21800100;RUA SOLDADO ALBINO CESAR;28023
1994;21800200;RUA SOLDADO JOSE VICENTE DE PAULA;28023
1995;21800300;RUA BAIUCU;28023
1996;21800400;RUA SOLDADO FRANCISCO FRANCO;28023
1997;21800500;ALAMEDA SEGUNDO-SARGENTO ANDIRAS NOGUEIRA DE ABREU;28023
1998;21800600;RUA CABO ROMEU CASA GRANDE;28023
1999;21800700;RUA SOLDADO MANOEL FRANCISCO GOMES;28023
2000;21800800;RUA SOLDADO MANASSES AGUIAR BARROS;28023
2001;21800900;ALAMEDA SEGUNDO-SARGENTO NEVIO BARACHO DOS SANTOS;28023
2002;21801000;RUA SOLDADO ABILIO FERNANDES DOS SANTOS;28023
2003;21801100;RUA SOLDADO TEODORO FRANCISCO RIBEIRO;28023
2004;21801200;RUA LAURO MEGALE;28023
2005;21810000;RUA DR VIDAL REIS;28023
2006;21810100;RUA ARMACAO;28023
2007;21810200;RUA AMARU;28023
2008;21810300;RUA AREMBEPE;28023
2009;21810400;RUA BERIQUI;28023
2010;21810500;RUA THOMAS LOSITO;28023
2011;21810600;RUA ATAUALPA;28023
2012;21810700;TRAVESSA WALTER DE ALMEIDA;28023
2013;21810800;RUA BENTOPOLIS;28023
2014;21810900;RUA ARANTES;28023
2015;21810950;TRAVESSA LUIZ FRANCA DO PRADO;28023
2016;21811000;RUA CARMINA IANETTA FANGANIELLO;28023
2017;21811100;AVENIDA EMILIO GIAQUINTO;28023
2018;21811200;RUA FRITZ JANK;28023
2019;21811300;RUA ARAPIRA;28023
2020;21811400;RUA ARAGUA;28023
2021;21811500;TRAVESSA MANOEL MARTINHO;28023
2022;21811600;RUA FRANCISCO FANGANIELLO;28023
2023;21811700;RUA DA BANDUIRA;28023
2024;21811900;RUA GIUSEPPE MARINO;28023
2025;21850000;PRAÇA NOVO MUNDO;28023
2026;21850100;RUA CABO ANTONIO ALVES;28023
2027;21850200;RUA CABO JOSE DA SILVA;28023
2028;21850300;AVENIDA JOSE MARIA FERNANDES;28023
2029;21850310;AVENIDA JOSE MARIA FERNANDES;28023
2030;21860000;RUA CABO ANTONIO PINTON;28023
2031;21860100;RUA SOLDADO JOAO AMERICO DA SILVA;28023
2032;21860200;RUA SOLDADO AMERICO RODRIGUES;28023
2033;21860300;RUA CABO OSCAR ROSSINI;28023
2034;21860400;ALAMEDA PRIMEIRO-SARGENTO BASILIO NOGUEIRA DA COSTA;28023
2035;21860450;TRAVESSA ALEXANDRE VERSIN;28023
2036;21860500;RUA SOLDADO PAULO TANSINI;28023
2037;21860600;RUA SOLDADO RAFAEL PEREIRA;28023
2038;21860700;ALAMEDA SEGUNDO-SARGENTO ANANIAS HOLANDA OLIVEIRA;28023
2039;21860800;RUA SOLDADO ROBERTO MARCONDES;28023
2040;21860900;RUA SOLDADO ROMEU COCO;28023
2041;21870000;RUA CABO ELIZEU PINHAL;28023
2042;21870100;RUA SOLDADO OTTO UNGER;28023
2043;21870200;RUA SOLDADO ANTONIO APARECIDO;28023
2044;21870300;RUA SOLDADO JOSE FERREIRA DA SILVA;28023
2045;21870400;RUA SUBTENENTE-AVIADOR FRANCISCO HIERRO;28023
2046;21870500;RUA SOLDADO GERALDO ROCHA;28023
2047;21870600;RUA SOLDADO BENEDITO ALVES DOS SANTOS;28023
2048;21870700;RUA SOLDADO ALMIR BERNARDINO;28023
2049;21870800;TRAVESSA REPUBLICA DE MALTA;28023
2050;21870900;RUA SOLDADO CRISTOVAO MORAIS GARCIA;28023
2051;21871000;RUA BITURUNA;28023
2052;21880000;PRAÇA TENENTE BRIGADEIRO ROBERTO FARIA LIMA;28023
2053;21880100;RUA SOLDADO CESARIO AGUIAR;28023
2054;21880200;AVENIDA AMADEU POLI;28023
2055;21880300;RUA SOLDADO ANTONIO BENTO DE ABREU;28023
2056;21880400;RUA HEROIS DA FORCA EXPEDICIONARIA BRASILEIRA;28023
2057;21880500;RUA SOLDADO ANTONIO MATIAS DE CAMARGO;28023
2058;21880600;PRAÇA ANTONIO VERRASTRO;28023
2059;21880700;RUA SARGENTO JETER AUGUSTO PEREIRA;28023
2060;21880800;RUA SOLDADO BRASILIO PINTO DE ALMEIDA;28023
2061;21880900;RUA SOLDADO ARISTIDES GOUVEIA;28023
2062;21881000;RUA GENTIL BISPO;28023
2063;21890000;RUA PISTOIA;28023
2064;21890100;RUA SOLDADO JOAO PEREIRA DE SILVA;28023
2065;21890200;RUA SOLDADO CLOVIS ROSA DA SILVA;28023
2066;21890300;RUA SOLDADO FRANCISCO GOMES DE SOUZA;28023
2067;21890400;RUA SOLDADO HILARIO DECIMO ZANESCO;28023
2068;21890500;RUA CORONEL DILERMANDO BRISOLA;28023
2069;21890600;RUA SOLDADO OSVALDO LELLIS;28023
2070;21890700;RUA JOSE SERAFIM;28023
2071;21900000;AVENIDA BARRA DO RIO AZUL;28023
2072;21900100;RUA SOLDADO HAMILTON SILVA COSTA;28023
2073;21900200;RUA DEZEMBRADA DE MIL OITOC. E SESSENTA E OITO;28023
2074;21900300;RUA SOLDADO JOSE LEITE DA SILVA;28023
2075;21900400;RUA SARGENTO RODOVAL CABRAL TRINDADE;28023
2076;21900450;ESTRADA DE SANTANA;28023
2077;21900500;RUA SALVADOR RODRIGUES PRADO;28023
2078;21900600;RUA JOSE BARBOSA DE LIMA;28023
2079;21900700;RUA PEDRO TAQUES PIRES;28023
2080;21900750;RUA ARAI;28023
2081;21900800;RUA JOAO DE LARA DA CUNHA;28023
2082;21900900;RUA ROQUE SOARES MEDELLA;28023
2083;21901000;RUA TOME RODRIGUES DA SILVA;28023
2084;21901100;RUA AMENO;28023
2085;21901200;RUA DA BARACELA;28023
2086;21901300;RUA AMERICO BIANCA LANA;28439
2087;22010000;AVENIDA JULIO BUONO;28377
2088;22010010;AVENIDA JULIO BUONO;28377
2089;22010020;AVENIDA JULIO BUONO;28377
2090;22010030;AVENIDA JULIO BUONO;28279
2091;22010100;RUA ANAUERA;28377
2092;22010200;RUA ALIPIO DE SOUZA;28377
2093;22010300;RUA ACAPUZINHO;28377
2094;22010400;RUA ANA MARIA;28377
2095;22010500;RUA ELIAS ZAMUTTI;28377
2096;22010600;RUA NEUSA;28377
2097;22010700;RUA MARIANO SALAS;28377
2098;22010800;TRAVESSA ALUIZIO DIAS;28377
2099;22010900;TRAVESSA ELAIR JOSE CAMINHA;28377
2100;22011000;VIA DE PEDESTRE OS SOPRANOS;28377
2101;22011100;TRAVESSA HORTENSE;28377
2102;22011200;RUA CELCELIA;28377
2103;22011300;TRAVESSA RUI BARBOSA;28377
2104;22020000;RUA ALDEIA VINTE DE SETEMBRO;28321
2105;22020100;RUA ZALINA ROLIM;28321
2106;22020200;RUA SILVA GUIMARAES;28321
2107;22020300;RUA SIMAO PEDROSO;28321
2108;22020400;RUA AGUA ENCANTADA;28321
2109;22020500;TRAVESSA VAN DICK;28321
2110;22020600;RUA DR PEDRO PAULO LAGRECA NETO;28321
2111;22020700;RUA RIVA;28321
2112;22020800;RUA MANUEL NUNES;28321
2113;22020900;RUA IRMAO GREGORIO;28321
2114;22021000;RUA OTAVIO LEONI;28321
2115;22021100;RUA JOAQUIM FARIA;28321
2116;22021200;RUA SANTO ANTONIO DE LISBOA;28321
2117;22021300;TRAVESSA DA CANCAO AMIGA;28321
2118;22021400;TRAVESSA CANTOS SERTANEJOS;28321
2119;22030000;AVENIDA EDE;28321
2120;22030010;AVENIDA EDE;28321
2121;22030100;RUA PADRE MARCOS SIMONI;28321
2122;22030200;RUA MONSENHOR ARRUDA CAMARA;28321
2123;22030300;RUA BENTURELLI;28321
2124;22030400;RUA ADELAIDE BOSCHETTI;28321
2125;22030500;RUA LARANJEIRAS DO SUL;28321
2126;22030600;TRAVESSA ANTONIO BOSCHETTE;28321
2127;22030700;TRAVESSA CESAR FIORI;28321
2128;22030800;TRAVESSA LINDOLFO AMORIM;28321
2129;22030900;TRAVESSA ANTONIO ARENALES;28321
2130;22031000;RUA CUSTODIO JOSE DUARTE;28321
2131;22031100;TRAVESSA BAINTAR;28321
2132;22031200;TRAVESSA FERNANDES CUNHA;28321
2133;22031300;TRAVESSA BERNARDINO SALVI;28321
2134;22031400;TRAVESSA CANTOS GAUCHOS;28321
2135;22040000;RUA JOSE DE ALMEIDA;28458
2136;22040010;RUA JOSE DE ALMEIDA;28458
2137;22040100;RUA DR MONTEIRO VIANA;28458
2138;22040200;RUA BENEVENUTO JORDAO;28458
2139;22040300;RUA ANDRE GROSSI;28458
2140;22040400;RUA JAPIM;28458
2141;22040500;RUA MARECHAL ARISTOTELES DANTAS;28458
2142;22040600;TRAVESSA CAETANO GAMA;28458
2143;22040700;RUA OLGA;28458
2144;22040800;TRAVESSA MARINS CAMARGO;28458
2145;22050000;AVENIDA BOSCHETTI;28458
2146;22050010;AVENIDA BOSCHETTI;28458
2147;22050020;AVENIDA BOSCHETTI;28458
2148;22050050;ALAMEDA SANTOS;28458
2149;22050070;TRAVESSA MAESTRO CHULAKI;28458
2150;22050100;RUA IDA BOSCHETTI;28458
2151;22050200;RUA ANTONIA BOSCHETTI;28458
2152;22050300;RUA ANTONIO DE SOUZA;27592
2153;22050400;RUA SEBASTIAO MAGGI DA FONSECA;27592
2154;22050500;RUA JUSTINO BOSCHETTI;28458
2155;22050600;RUA JOSE EDUARDO PRADO KELLY;28458
2156;22050700;TRAVESSA JOSE EDUARDO PRADO KELLY;28458
2157;22050800;RUA JOSE BATISTA DA SILVA;28458
2158;22050900;TRAVESSA AUGUSTIN QUEROL;27592
2159;22051000;RUA SANTO IVO;28458
2160;22051100;RUA SA CAMPELO;28458
2161;22051200;RUA TAVARES DE OLANDA;28458
2162;22051300;TRAVESSA JULIE FORESTEIR;28458
2163;22051400;TRAVESSA CARRANCAS;28458
2164;22051500;TRAVESSA ARNALDO DUEZ;28458
2165;22051600;TRAVESSA ANTONIO FAVERO;27592
2166;22051700;RUA PROF. GIULIO DAVIDE LEONI;28458
2167;22051800;TRAVESSA JOSE DA SILVA LEAL;28458
2168;22051900;TRAVESSA ATACAMA;28377
2169;22052000;VIA DE PEDESTRE JULIANOS;28321
2170;22052100;TRAVESSA HELIADES;28321
2171;22052200;VIA DE PEDESTRE EAGRO;28321
2172;22052300;VIELA CARIUS;28458
2173;22052400;VIA DE PEDESTRE LARE;28321
2174;22060000;RUA MAJOR DANTAS CORTEZ;28377
2175;22060010;RUA MAJOR DANTAS CORTEZ;28377
2176;22060020;RUA MAJOR DANTAS CORTEZ;28377
2177;22060100;RUA DA GROTA;28377
2178;22060200;RUA DR JOSE;28377
2179;22060300;RUA VALTER ACRAS;28377
2180;22060400;RUA NAIR;28377
2181;22060500;RUA PROF. JOSE RODRIGUES DA COSTA JUNIOR;28377
2182;22060600;RUA ALAMBIQUE;28377
2183;22060700;TRAVESSA DOMENICO ZIPOLI;28377
2184;22060800;TRAVESSA DONA JANAINA;28377
2185;22060900;TRAVESSA FALESIA;28377
2186;22061000;TRAVESSA JULIO BRUSCO;28377
2187;22061100;TRAVESSA NICOLA PARMA;28377
2188;22061200;TRAVESSA PEDRO AGOTE;28377
2189;22061300;TRAVESSA PHILIPPE VIANNAY;28377
2190;22061400;TRAVESSA ANA BOSCHETT;28321
2191;22070000;RUA INDIA PIQUEROBI;28458
2192;22070100;RUA ALDEIA DAS CANOAS;28458
2193;22070200;RUA ACOTEIA;28458
2194;22070300;RUA AIRITUBA;28458
2195;22070400;RUA REGINA CECILIA;28458
2196;22070500;RUA EVA;28458
2197;22070600;RUA EILEM;28458
2198;22070700;RUA ARACAS;28458
2199;22070800;RUA CARLOS ALBERTO LUIZ;28458
2200;22070900;RUA ANANATUBA;28458
2201;22071000;PRAÇA JORNALISTA ALDEBARAN CAVALCANTE;28458
2202;22071100;RUA APUIZAL;28458
2203;22071200;RUA PROF. JOAO CAPITULINO;28458
2204;22080000;RUA DA ESPERANCA;28458
2205;22080100;RUA GERTRUDES;28458
2206;22080200;RUA MARIA URBANO;28458
2207;22080300;RUA ARANGUERA;28458
2208;22080400;RUA BANDIUACU;28458
2209;22080500;RUA DR JOSE GUSTAVO NUNES;28458
2210;22080600;RUA ANVERA;28458
2211;22080700;TRAVESSA ELGA;28458
2212;22080800;RUA BALINS;28458
2213;22080900;RUA RAIMUNDO ADEMAR BRAGA;28458
2214;22081000;RUA CLARA KELLOG;28458
2215;22081100;RUA CANOBIM;28458
2216;22081200;RUA ANDRE KLAINGUTI;28458
2217;22081300;RUA CANGAS;28458
2218;22081400;RUA AMOGUIJA;28458
2219;22081500;RUA ANGELO GARCIA PUERTAS;28458
2220;22081600;TRAVESSA BRICIO CARDOSO;28458
2221;22081700;TRAVESSA LUIS RUBIO;27592
2222;22081800;TRAVESSA MARISA;28458
2223;22081900;TRAVESSA SAO CAMILO;28609
2224;22082000;RUA MARIA PIEDADE;28458
2225;22082100;LARGO RIACHAO DO JACUIPE;28458
2226;22082200;RUA RACHID SALIBA;28377
2227;22082300;TRAVESSA FIALHO D\ALMEIDA;28149
2228;22090000;AVENIDA GUSTAVO ADOLFO;28377
2229;22090010;AVENIDA GUSTAVO ADOLFO;28377
2230;22090100;RUA PROF. JOAQUIM THOMAZ DE AQUINO;28377
2231;22090200;TRAVESSA CONSTELACAO DE ORION;28377
2232;22090300;RUA MANUEL GONCALVES VALENTE;28377
2233;22090400;RUA DR ABILIO SAMPAIO;28377
2234;22090500;RUA ROQUE LEITAO;28377
2235;22090600;RUA DR AMARAL CARVALHO;28377
2236;22090700;RUA YARA CASSERO;28377
2237;22090800;RUA CERRO LARGO;28377
2238;22090900;RUA ARAUACA;28377
2239;22091000;TRAVESSA FORTE DE SANTA TEREZA;28490
2240;22091100;RUA UNIAO ALVORADA;28377
2241;22091200;RUA CANDIDA ALEMBERTIE;28377
2242;22091300;RUA AMERICO PEREIRA DA ROCHA;28458
2243;22091400;RUA MEYRE AMELIA;28377
2244;22091500;TRAVESSA ANA FERRARA;28458
2245;22091600;RUA ABIGAIL CORTES;28458
2246;22091700;RUA ALONSO SANCHES;28458
2247;22091800;RUA JAIR CAMPELLO;28458
2248;22092200;VIA DE PEDESTRE CENTAUROS;28377
2249;22092300;TRAVESSA SEXTILHAS DE FREI ANTAO;28377
2250;22100000;RUA ANTONIO PALMIERI;25613
2251;22100100;RUA TOSCA;25613
2252;22100200;RUA AGUAS FORMOSAS;25613
2253;22100300;RUA BANCO DE AREIA;25613
2254;22100400;RUA SODRE E SILVA;25613
2255;22100500;RUA BAIXA DO CEDRO;25613
2256;22100600;RUA ARUMANDUBA;25613
2257;22100700;RUA MARISA DE SOUSA;25613
2258;22100800;TRAVESSA DORALICE;25613
2259;22100900;TRAVESSA GALDINO BORGES;25613
2260;22101000;TRAVESSA GABRIEL ANSELMO;25613
2261;22101100;TRAVESSA ALICE MENDES DE FREITAS;25613
2262;22101200;RUA PASCOAL TAMBASCO;25613
2263;22101300;TRAVESSA PASCOAL TAMBASCO;25613
2264;22101400;VIELA ARTE;28458
2265;22101500;TRAVESSA FLAVIO DE AQUINO;25613
2266;22101600;TRAVESSA RAMON ANCHORIS;25613
2267;22101700;RUA ANDREA AMATI;25613
2268;22101800;VIA DE PEDESTRE VENCESLAU VILAFANO;28377
2269;22101900;TRAVESSA ABUL;28458
2270;22102000;TRAVESSA DANCA DA CANCA;28458
2271;22102100;TRAVESSA MAESTRO CARDIM;25613
2272;22110000;RUA JAPI;28321
2273;22110100;RUA ALTO PORA;28321
2274;22110200;RUA PONTE NOVA;28321
2275;22110300;RUA CORONEL FRANCISCO DE ARAUJO;28321
2276;22110400;RUA GENERAL JERONIMO DOS REIS;28321
2277;22110500;RUA IGARAI;28321
2278;22110600;RUA PRATO D AGUA;28321
2279;22120000;RUA CONEGO VICENTE;28458
2280;22120100;RUA ASTRAPEIA;28458
2281;22120200;RUA MARAA;28458
2282;22120300;RUA SALES PACHECO;28458
2283;22120400;RUA ODETE DE MEDEIROS;28458
2284;22120500;RUA OSCAR MEDEIROS;28458
2285;22120600;RUA DR CASTRO REBELLO;28458
2286;22120700;RUA ANOJA;28458
2287;22120800;RUA JOSE DE MEDEIROS;28458
2288;22130000;RUA SAO LEOTELIO;28458
2289;22130100;RUA NOVA OLINDA;28458
2290;22130200;RUA LEITE PENTEADO;28458
2291;22130300;RUA SERPA BRANDAO;28458
2292;22130400;RUA SAO TEOFILO;28458
2293;22130500;RUA SANTO ADOLFO;28458
2294;22130600;RUA MATSU INAGUE;28458
2295;22130700;RUA JOSE INAGUE;28458
2296;22130800;RUA JOSE ARAUJO;28458
2297;22140000;RUA CRISPIM DUARTE;28458
2298;22140100;RUA DAS PROMESSAS;28458
2299;22140200;RUA SEBASTIAO SUTIL;28458
2300;22140300;RUA FRANCISCO MEDEIROS JORDAO;28458
2301;22140400;RUA IRAGUACU;28458
2302;22140500;RUA FERREIRA DE MENDONCA;28458
2303;22140600;RUA CORONEL PROCOPIO BARRETO;28458
2304;22140700;RUA AIRAO;28458
2305;22140800;RUA SARA MEDEIROS;28458
2306;22140900;RUA ACU DA TORRE;28458
2307;22141000;RUA MARIA AUGUSTA;28458
2308;22141100;TRAVESSA COLORADO DO OESTE;28458
2309;22141200;TRAVESSA EDON;28458
2310;22141300;TRAVESSA CIRCE;28458
2311;22141400;TRAVESSA HERMES;28321
2312;22141500;TRAVESSA JOSE EDUARDO RADUAN;27991
2313;22141600;VIA DE PEDESTRE SAIBRO;28321
2314;22150000;RUA REVERENDO ISRAEL VIEIRA FERREIRA;28458
2315;22150100;RUA EURICO SODRE;28458
2316;22150200;RUA CARMEM PORTO;28458
2317;22150300;RUA VIRGINIA PORTO;28458
2318;22150400;RUA ALVES PORTO;28458
2319;22150500;RUA ACARAPUXI;28458
2320;22150600;RUA ANGELICA PALMA ROMAN;28458
2321;22150800;TRAVESSA COLINAS DE GOIAS;28458
2322;22150900;RUA MARISTELA;28458
2323;22151000;RUA NICOLAU ROSSETTI;28458
2324;22151100;RUA SETE DE SETEMBRO;28458
2325;22151200;TRAVESSA WAGNER ANTONIO PETRUCCI;28458
2326;22151300;TRAVESSA ANTONIO SARDINHA;28458
2327;22151400;TRAVESSA MAESTRO FILIBERI;28458
2328;22160000;RUA ATALIBA VIEIRA;28458
2329;22160100;TRAVESSA BERNARDINO MEI;28458
2330;22160200;RUA AFFONSO FERNANDES REIS;28458
2331;22160300;RUA PADRE AGOSTINHO JORGE;28458
2332;22160500;RUA BARAO DO RIO APA;28458
2333;22160600;RUA ARMANDO PAIM;28458
2334;22160700;RUA LAGOA GRANDE;28458
2335;22160800;RUA RIBEIRO GARCIA;28458
2336;22160900;RUA GIL CASTELO BRANCO;28458
2337;22161000;TRAVESSA ABREU CASTELLO;28458
2338;22161050;TRAVESSA JOAQUIM LOPES DA SILVA;28458
2339;22161100;TRAVESSA CIRANDA;28458
2340;22170000;RUA GEOLANDIA;28458
2341;22170100;RUA ODAIR MEDEIROS;28586
2342;22170200;RUA JOAQUIM DE SOUZA PACHECO FILHO;28458
2343;22170300;RUA PROF. SIMOES MAGRO;28586
