id;CD_CEP;ID_BAIRRO;NM_LOGRADOURO
46609;6395220;772;JANDIRA
46610;6395230;772;JAU
46611;6395240;772;AJERIGUARA
46612;6395250;772;TURMALINA
46613;6395260;772;TORRINHA
46614;6395270;772;JACAREI
46615;6395280;772;NOVA PRATA
46616;6395290;772;LIZARDA
46617;6395310;772;MERIDIANO
46618;6395320;772;MAUA
46619;6395330;772;FLORA RICA
46620;6395340;772;MIRACATU
46621;6395350;772;MIRASSOL
46622;6395410;772;GARCA
46623;6395420;18196;CARMEM MIRANDA
46624;6395430;18196;TRIESTE
46625;6395440;18196;BERLIM
46626;6395450;18196;CELESTE SAMPAIO VIANA
46627;6395460;18196;DALLAS
46628;6395470;18196;TURIM
46629;6395480;772;JALES
46630;6395500;18196;XANGO
46631;6395510;18196;SANSAO
46632;6395520;18196;DO CARMO
46633;6395530;18196;JERUSALEM
46634;6395540;772;MILAO
46635;6396000;772;COMENDADOR DANTE CARRARO
46636;6396010;772;CASA BRANCA
46637;6396020;772;CEDRAL
46638;6396030;772;CERQUILHO
46639;6396040;772;CHAVANTES
46640;6396050;772;DIORAMA
46641;6396060;772;FEITICO
46642;6396080;772;AIMORE
46643;6396090;772;ALVORADA
46644;6396100;772;COROADOS
46645;6396110;772;DAS CONCHAS
46646;6396120;772;COLOMBIA
46647;6396130;772;LINS DE VASCONCELOS
46648;6396140;772;DIADEMA
46649;6396150;772;DIVINOLANDIA
46650;6396160;772;DUARTINA
46651;6396170;772;JUQUIA
46652;6396180;772;SERRANA
46653;6396190;772;JACI
46654;6396200;772;DUMONT
46655;6396210;772;TUPI
46656;6396220;772;ITARIRI
46657;6396230;772;FLORINEA
46658;6396240;772;URUPES
46659;6396250;772;FRANCA
46660;6396260;772;ECHAPORA
46661;6396270;772;ELDORADO
46662;6396280;772;FARTURA
46663;6396290;772;LINDOIA
46664;6396300;772;JARINU
46665;6396310;772;FERNANDOPOLIS
46666;6396330;772;CASTILHO
46667;6396480;18196;VIENA
46668;6396500;772;CARDOSO
46669;6396510;772;CUNHA
46670;6397000;21768;VICTORIO FORNAZARO
46671;6397010;21768;ALBERTO KENWORTH
46672;6397020;21768;DEOLINDA ROZETO PADOAN
46673;6397030;21768;SUL AMERICANA
46674;6397040;21768;SANTA TEREZINHA
46675;6397050;21768;HENRIQUE CUPINI NETO
46676;6397060;21768;SANTIAGO
46677;6397070;21768;SAO PEDRO
46678;6397080;21768;JOAO GUIDI
46679;6397090;21768;SANTANA
46680;6397100;21768;SAPIRANGA
46681;6397110;21768;NOVO HAMBURGO
46682;6397120;21768;CAMPO GRANDE
46683;6397130;21768;DOURADOS
46684;6397140;21768;GENERAL CARNEIRO
46685;6397150;20879;DA RESERVA
46686;6397170;20879;ARAGUAIA
46687;6397180;20879;LAGEADO
46688;6397190;20879;MARAU
46689;6397200;20879;BONFIM
46690;6397210;20879;OSORIO
46691;6397220;20879;NOBRES
46692;6397230;20879;ALBERTO SIMOES
46693;6397240;20879;PATRIOTAS
46694;6397250;20879;VISTA ALEGRE
46695;6397260;20879;DR BOTELHO
46696;6397270;20879;PEQUIM
46697;6397280;20879;DA LAGOA
46698;6397290;20879;BOA VISTA
46699;6397300;20879;PARAIBA
46700;6397310;20879;PRINCIPE
46701;6397320;20879;CEILAO
46702;6397330;20879;ARUJA
46703;6397340;20879;PARAI
46704;6397350;20879;CONDE D EU
46705;6397360;15558;ASSIS
46706;6397370;15558;BARIRI
46707;6397380;20879;LAUDELINA DE CASTRO PEREIRA
46708;6397390;20879;ARGONAUTAS
46709;6397400;20879;NOVA BRASIL
46710;6397420;20214;MUNICIPAL
46711;6397430;20214;BOROROS
46712;6397440;20214;MANOEL RAIMUNDO DA CRUZ
46713;6397450;20214;CARAJAS
46714;6397460;20879;EUFRAZINO DOMINGOS DE ALMEIDA
46715;6397470;20879;ADELMO RIGONI
46716;6397480;15558;AREALVA
46717;6397490;15558;AREIOPOLIS
46718;6397500;15558;GASPAR DA SILVA
46719;6397510;15558;JOSE FERREIRA COSTA
46720;6397520;15558;APIAI
46721;6397530;15558;SANTA RITA
46722;6397600;20879;ARTHUR MONTOVANELLI
46723;6397610;20879;RUBENS VAL DIAS
46724;6397620;20879;SARGENTO PEDROSO
46725;6397630;20879;VALDEMAR SILVA PRADO
46726;6397640;20879;BURI
46727;6397650;20214;DOM JOSE
46728;6401000;11207;CAMPOS SALES
46729;6401010;11207;DUQUE DE CAXIAS
46730;6401020;11207;CELIDONIO GUERRA
46731;6401030;11207;JOAO PESSOA
46732;6401040;11207;FIORAVANTE BARLETTA
46733;6401050;11207;VINTE E SEIS DE MARCO
46734;6401060;11207;DOM PEDRO II
46735;6401070;11207;SAO JOAO BATISTA
46736;6401080;11207;DR JOAO MENDES
46737;6401090;11207;DO PACO
46738;6401100;11207;MARIA ROSA LOUREIRO
46739;6401110;11207;GUILHERMINA CARRIL LOUREIRO
46740;6401120;11207;PROF. JOAO DA MATA E LUZ
46741;6401130;11207;FIRMO DE OLIVEIRA
46742;6401140;11207;PRESIDENTE TANCREDO DE ALMEIDA NEVES
46743;6401150;11207;DOS TRABALHADORES
46744;6401160;16523;HENRIQUETA MENDES GUERRA
46745;6401170;16523;JOSE AUGUSTO DE CAMARGO
46746;6401180;16523;ENEDINA CHALUPE GUERRA
46747;6401190;16523;BENEDITA GUERRA ZENDRON
46748;6401210;16523;JANDIRA GUERRA
46749;6401220;11207;SANTA URSULA
46750;6402000;16394;SANTO ANTONIO
46751;6402010;16394;PROF. MAX ZENDRON
46752;6402020;16394;ANA BRANCO DE CAMARGO
46753;6402030;16394;VITORIA
46754;6402040;17646;GERTRUDES SILVA RAMOS
46755;6402050;17646;CLARO DE CAMARGO SOBRINHO
46756;6402060;17646;SAO JOSE
46757;6402070;17646;ANTONIO PEREIRA TENDEIRO
46758;6402080;17646;ERMELINDA DO MONTE
46759;6402090;17646;IGNACIA DE CAMARGO
46760;6402100;17646;ANA VIRGINIA DA CRUZ
46761;6402110;17646;LIBERIA
46762;6402120;17232;MONACO
46763;6402130;17232;INDIANOPOLIS
46764;6402140;17232;INTERLAGOS
46765;6402150;17232;SILVERSTONE
46766;6402160;17232;MONZA
46767;6402170;17232;LE MANS
46768;6402180;17232;PARTICULAR
46769;6402190;15407;ELVIRA LEFEVRE SALLES NEMER
46770;6402200;15407;SANSAO
46771;6402210;15407;JACO
46772;6402220;15407;ABEL
46773;6402230;15407;CAIM
46774;6402240;15407;ADAO
46775;6402250;15407;EVA
46776;6402270;17232;BEATRIZ
46777;6402300;17232;PRESIDENTE CASTELO BRANCO
46778;6404000;14899;DAMIAO FERNANDES
46779;6404010;14899;SARGENTO JOSE DE PAULA
46780;6404020;14899;NAPOLEAO BERZAGHI
46781;6404030;10565;DOMINGOS CRUDO
46782;6404040;10565;ESPERANCA
46783;6404050;10565;JULIO CARDANA
46784;6404060;18414;SAO JOSE
46785;6404070;18414;SAO MIGUEL
46786;6404080;15597;VALINHOS
46787;6404090;15597;BUTANTA
46788;6404100;10544;ADONAI DE ALMEIDA SYLOS
46789;6404110;10544;DOLORES CRETI
46790;6404120;10544;NESTOR DE CAMARGO OLIVEIRA
46791;6404130;10544;ANA FRANCISCA DA CRUZ
46792;6404140;19035;TERRITORIO DE RORAIMA
46793;6404150;19035;TERRITORIO DO AMAPA
46794;6404200;19035;MARGINAL DO JARDIM DOS CAMARGOS
46795;6404250;19035;ANAPOLIS
46796;6404300;19035;PRESIDENTE CASTELO BRANCO
46797;6406120;19443;ANTONIO CARLOS
46798;6406130;19443;MARIA LUCIA
46799;6406140;19443;DAMAS
46800;6406150;19443;JOSE ROBERTO
46801;6406160;19443;DULCE
46802;6406170;19443;DR PARIZE
46803;6407000;17538;DR CICERO BORGES DE MORAIS
46804;6407010;13785;CAPITAO SALINAS
46805;6407020;13785;MANOEL BOAVA
46806;6407030;13785;QUINZE DE NOVEMBRO
46807;6407040;13785;RUI BARBOSA
46808;6407050;13785;SAO JOAO BATISTA
46809;6407060;13785;MANOEL AZEVEDO
46810;6407070;13785;MELQUIADES GIL
46811;6407080;13785;MARIA FRANCISCA
46812;6407085;13785;AREA
46813;6407090;13785;MARIA ELIZA
46814;6407100;13785;BARAO DO RIO BRANCO
46815;6407110;13785;VINTE E CINCO DE JANEIRO
46816;6407120;13785;MARIA ADELIA
46817;6407125;13785;BARUERI
46818;6407130;13785;TREZE DE MAIO
46819;6407140;13785;SANTO ANTONIO
46820;6407150;9834;DAS ROSAS
46821;6407160;9834;DOS CRISANTEMOS
46822;6407170;9834;DAS ADALIAS
46823;6407180;9834;DAS ACACIAS
46824;6407190;9834;FLOR DE MAIO
46825;6407200;9834;DAS TULIPAS
46826;6407210;9834;DAS ORQUIDEAS
46827;6407220;9834;DO CRAVO
46828;6407230;9834;LIRIO DO CAMPO
46829;6407240;9834;DAS MARGARIDAS
46830;6407250;9834;DO JASMIM
46831;6407260;9834;COPO DE LEITE
46832;6407270;9834;AMOR PERFEITO
46833;6408000;15390;LOURENCO ZACARO
46834;6408010;15390;AQUARIO
46835;6408020;15390;CAMPO DE MARTE
46836;6408030;19205;ETIOPIA
46837;6408040;19205;MACATUBA
46838;6408050;19205;GALEAO
46839;6408060;19205;OSCAR BRESSANE
46840;6408070;19205;DUARTINA
46841;6408080;19205;CONGONHAS
46842;6408090;19205;LENCOIS PAULISTA
46843;6408100;19205;JULIO MESQUITA
46844;6408110;19205;OURINHOS
46845;6408120;19205;URUPES
46846;6408130;19205;IBITINGA
46847;6408140;19205;JAU
46848;6408150;19205;BARIRI
46849;6408160;19205;INDONESIA
46850;6408170;19205;MESOPOTAMIA
46851;6408180;19205;EUFRATES
46852;6408190;19205;CEILAO
46853;6408200;19205;DR FAUSTO DIAS FERRAZ
46854;6409000;12125;CHAVES
46855;6409005;12125;IVOTI
46856;6409010;12125;PONTE DE PEDRAS
46857;6409020;12125;MARI
46858;6409030;12125;TUCANOS
46859;6409040;12125;ATENAS
46860;6409050;12125;ARARAS
46861;6409060;12125;SAO JOAO DO ARAGUAIA
46862;6409070;12125;DAS ANTILHAS
46863;6409080;12125;MONTE DAS GAMELEIRAS
46864;6409090;12125;LAGOA NOVA
46865;6409100;12125;ABAETETUBA
46866;6409110;12125;BIRITIBA MIRIM
46867;6409120;12125;SANTA CRUZ DO ARARI
46868;6409130;12125;GARCA
46869;6409140;12125;SARACURA
46870;6409150;12125;SALESOPOLIS
46871;6409160;12125;LUCRECIA BORGES
46872;6409170;12125;CANINDE
46873;6409180;12125;SOBRAL
46874;6409190;12125;ITABAIANA
46875;6410000;11944;DA PRATA
46876;6410010;11944;CAFE DO PONTO
46877;6410020;11944;TURMALINA
46878;6410030;11944;CRISTAL
46879;6410040;11944;YEN
46880;6410050;11944;LIBRA
46881;6410060;11944;ESCUDO
46882;6410070;11944;PROF. IVANI MARIA PAES
46883;6410080;11944;MINISTRO RAPHAEL DE BARROS MONTEIRO
46884;6410090;11944;PESETA
46885;6410100;11944;BRILHANTE
46886;6410110;11944;GRANITO
46887;6410120;11944;FRANCISCO DE MELO PALHETA
46888;6410130;11944;PLATINA
46889;6410140;11944;FRANCO
46890;6410150;11944;TOPAZIO
46891;6410160;11944;RUBI
46892;6410170;11944;ESMERALDA
46893;6410180;11944;DIAMANTE
46894;6410190;11944;RUBRO
46895;6410200;11944;SAFIRA
46896;6410210;11944;AGATA
46897;6410220;11944;AMETISTA
46898;6410230;11944;TARUMA
46899;6410240;11944;MARGINAL ESQUERDA DO TIETE
46900;6410250;5391;IPIRANGA
46901;6410260;5391;LIBERTY
46902;6410270;5391;ESPACIAL
46903;6410280;5391;FESTIVAL
46904;6410290;5391;ALVORADA
46905;6410300;5391;MARABA
46906;6410310;19630;OSCAR PIRES
46907;6410320;19630;PARTENON
46908;6410330;19630;JARDIM SUSPENSO
46909;6410340;19630;PAULO DE FRONTIN
46910;6410350;19630;PIZA
46911;6410360;19630;EIFFEL
46912;6410370;19630;PIRAMIDES
46913;6410380;19630;COMODORO
46914;6410400;11944;PRESIDENTE CASTELO BRANCO
46915;6411000;14511;PRESIDENTE ARTHUR DA COSTA E SILVA
46916;6411010;14511;SILVEIRA
46917;6411020;14511;ONU
46918;6411030;14511;CARLOS CHAGAS
46919;6411040;14511;DR MILTON RIBEIRO CAMPOS
46920;6411050;4543;INDEPENDENCIA
46921;6411060;4543;RIO GRANDE DO SUL
46922;6411070;4543;SAO PAULO
46923;6411080;4543;ANTONIO CHALUPE
46924;6411090;4543;BRASIL
46925;6411100;4543;MINAS GERAIS
46926;6411110;4543;ESPIRITO SANTO
46927;6411120;4543;LUIS CARLOS
46928;6411130;4543;MANAUS
46929;6411140;4543;NORMA
46930;6411150;4543;CAMPOS SALES
46931;6411160;4543;PARANA
46932;6411170;4543;MATO GROSSO
46933;6411180;4543;MARECHAL DEODORO
46934;6411190;4543;DA LIBERDADE
46935;6411200;4543;MARCELINA CHALUPE
46936;6411210;4543;CARLOS DE CAMPOS
46937;6411220;4543;RIO DE JANEIRO
46938;6411225;4543;RIO DE JANEIRO
46939;6411230;4543;BARUERI
46940;6411235;4543;BARUERI
46941;6411240;4543;IRMA GILDA DA SILVA
46942;6411250;15864;MARIA LUIZA
46943;6411260;15864;SERGIO BERRINGER
46944;6411270;15864;PAULINA
46945;6411280;6645;AUGUSTA
46946;6411290;6645;GENI
46947;6411300;5035;SAO PAULO
46948;6411310;5035;BRASIL
46949;6411320;5035;GIACOMO IMPARATO
46950;6411330;5035;ANGELA MIRELLA
46951;6411340;5035;DONA HENRIQUETA
46952;6411350;5035;FERNANDA
46953;6411360;5035;NESTOR DE CAMARGO
46954;6412000;17538;DOS ROMEIROS
46955;6412010;17538;VOLGA
46956;6412020;17538;MAR MORTO
46957;6412030;17538;ANTARTICO
46958;6412040;17538;ARTICO
46959;6412050;17538;OCEANO INDICO
46960;6412060;17538;OCEANO PACIFICO
46961;6412070;17538;NOVA ZELANDIA
46962;6412080;17538;TITICACA
46963;6412090;17538;GRANDES LAGOS
46964;6412100;17538;VEREADOR JOSE VIEIRA
46965;6412110;17538;MAR NEGRO
46966;6412120;17538;RECANTO INFANTIL
46967;6412130;17538;CANAL DA MANCHA
46968;6412140;17538;MAR VERMELHO
46969;6412145;17538;H
46970;6412150;17538;EGEU
46971;6412160;17538;CANAL DO PANAMA
46972;6412165;17538;I
46973;6412167;17538;J
46974;6412170;17538;CANAL DE SUEZ
46975;6412180;18138;SARGENTO JOSE SIQUEIRA
46976;6412183;18138;AREA
46977;6412185;18138;B
46978;6412187;18138;CAIS
46979;6412190;18138;DOURADO
46980;6412200;18138;DO GOLFINHO
46981;6412210;18138;TUBARAO
46982;6412223;18138;TAYO
46983;6412226;18138;D
46984;6412227;18138;E
46985;6412228;18138;F
46986;6412229;18138;G
46987;6412230;18138;ALBERTO SIMOES
46988;6412240;18138;DELFIM
46989;6412245;18138;H
46990;6412250;18138;DAS OSTRAS
46991;6412260;18138;LAGOSTA
46992;6412270;18138;VITORINO CALEGARE
46993;6412280;18138;BARTIRA
46994;6412290;18138;TIBIRICA
46995;6412300;18138;CAIUBI
46996;6412310;18138;PARTICULAR
46997;6412400;17538;PRESIDENTE CASTELO BRANCO
46998;6413000;17780;CACHOEIRA
46999;6413010;10097;DEMPACHI NAKAYAMA
47000;6413020;10097;EVEREST
47001;6413030;10097;ILHA DE DEUS
47002;6413040;10097;JARAGUA
47003;6413050;10097;JOAO EUCLIDES CORTEZ
47004;6413060;10097;CUBATAO
47005;6413070;10097;SERRA DO MAR
47006;6413080;10097;SERRA DA MANTIQUEIRA
47007;6413090;10097;SERRA DA CANTAREIRA
47008;6413100;10097;TUPA
47009;6413110;10097;SERRA DOURADA
47010;6413120;10097;SERRA NEGRA
47011;6413130;17780;GUAICURUS
47012;6413140;17780;TAMOIO
47013;6413145;17780;AREA
47014;6413150;17780;GUARANI
47015;6413160;17780;ANCHIETA
47016;6413170;17780;DA PAZ
47017;6413180;17780;MOEMA
47018;6413190;17780;TUPI
47019;6413200;17780;AFONSO CRUDO
47020;6413210;17780;PARAGUASSU
47021;6413680;9280;IPE
47022;6413690;18543;PORTO ALEGRE
47023;6413700;18543;ARACAJU
47024;6413710;18543;BELO HORIZONTE
47025;6413720;18543;CAMPO GRANDE
47026;6413730;15786;ALBERTO JOSE DA MOTA
47027;6413740;15786;JOSE CARLOS PACE
47028;6413750;15786;JOSE MARIA DE ABREU
47029;6413760;15786;JAMAICA
47030;6413770;15786;BERMUDAS
47031;6413780;15786;ISLANDIA
47032;6413790;15786;IRA
47033;6413800;15786;CHIPRE
47034;6413810;15786;FINLANDIA
47035;6413820;15786;TAILANDIA
47036;6413830;15786;TILAPIA
47037;6413840;15786;EXENS
47038;6414000;13985;MARTE
47039;6414010;13985;VENUS
47040;6414020;13985;URANO
47041;6414030;13985;LUA
47042;6414040;13985;SATURNO
47043;6414050;13985;MERCURIO
47044;6414060;13985;TERRA
47045;6414070;13985;SOL
47046;6414100;13985;BEIRA RIO
47047;6415000;17780;CAPITAO FRANCISCO CESAR
47048;6415010;10294;DA BIBLIA
47049;6415020;10294;GENOVA
47050;6415030;10294;RUI GAGGINE
47051;6415040;10294;HONDURAS
47052;6415050;10294;SALETE
47053;6415060;10294;ACHILES
47054;6415070;10294;SAO PAULO
47055;6415080;10294;DUQUE DE CAXIAS
47056;6415090;10294;DR ADONAI
47057;6415100;10294;MARIA HELENA
47058;6415110;10294;ARNALDO
47059;6415120;10294;NINA
47060;6415130;10294;MARECHAL DEODORO
47061;6415140;10294;MARECHAL HERMES DA FONSECA
47062;6415150;10294;CARLOS LACERDA
47063;6415155;10294;N
47064;6415160;10294;MEXICO
47065;6415170;10294;JOSE BONIFACIO
47066;6415180;10294;MOSCOU
47067;6415190;10294;BUENOS AIRES
47068;6415200;10294;TEREZINHA FONTES
47069;6415210;10294;GASTAO VIDIGAL
47070;6415220;10294;LININHA
47071;6415230;10294;MARIA DE FATIMA
47072;6415240;10294;RENATO GATTI
47073;6415245;10294;O
47074;6415250;10294;SIBERIA
47075;6416000;10294;DR RENATO DE BARROS
47076;6416005;10294;ARNALDO ANTONIO
47077;6416007;10294;MANOEL IGNACIO DOS SANTOS
47078;6416010;10294;ENEIDA
47079;6416020;10294;MARIA DE FATIMA VAZ
47080;6416030;10294;CAETANINHA
47081;6416033;10294;MISSOURI
47082;6416035;10294;XAXIM
47083;6416040;10294;ANDES
47084;6416050;10294;GODOFREDO DE BARROS
47085;6416060;10294;BARUERI
47086;6416070;10294;MAJOR ALVARO FONTES
47087;6416075;10294;PENEDO
47088;6416080;10294;OTAVIANO PIZA
47089;6416085;10294;AREA
47090;6416090;10294;CONSTRAN
47091;6416095;10294;CAIS
47092;6416100;10294;DINAMARCA
47093;6416110;10294;ROMA
47094;6416120;10294;DIONISIO DE SOUZA RAMOS
47095;6416130;10294;SANCHO PIMENTEL
47096;6416140;10294;MUNIQUE
47097;6416150;10294;CAFELANDIA
47098;6416160;10294;PIRAJU
47099;6416165;10294;H
47100;6416170;10294;VENEZA
47101;6416180;10294;GUARANTAN
47102;6416185;10294;I
47103;6416190;10294;MARIANGELA
47104;6416200;10294;BELGICA
47105;6416210;10294;ZECA
47106;6416220;10294;PEDRO TAQUES
47107;6416230;10294;LORENA
47108;6416235;10294;D
47109;6416240;10294;ARNALDO ANTONIO
47110;6416250;10294;TURIM
47111;6416260;10294;GUATEMALA
47112;6416270;10294;JABOTICABEIRAS
47113;6416280;10294;SAO JOAO
47114;6417000;15218;DOS ROMEIROS
47115;6417010;15218;CALIL MOHAMED RAHAL
47116;6417020;15218;ALMEIDA
47117;6417030;15218;TUPI
47118;6417040;15218;CARAJAS
47119;6417050;15218;BOROROS
47120;6417060;15218;AMAZONAS
47121;6417070;15218;MADEIRA
47122;6417080;15218;TOCANTINS
47123;6417090;15218;SAO FRANCISCO
47124;6417100;15218;TIETE
47125;6417110;15218;PARAIBA
47126;6417120;15218;PARANA
47127;6417130;15218;TIBAGI
47128;6417140;15218;IGUACU
47129;6417150;15218;PIRACICABA
47130;6419000;7736;MARCO
47131;6419020;7736;LAPA
47132;6419040;7736;PARAISO
47133;6419060;7736;BRASILANDIA
47134;6419080;7736;BROOKLIN
47135;6419100;7736;MORUMBI
47136;6419120;7736;PINHEIROS
47137;6419140;7736;POMPEIA
47138;6419160;7736;SUMARE
47139;6419180;7736;CAMBUCI
47140;6419200;7736;TUCURUVI
47141;6419220;7736;TATUAPE
47142;6419240;7736;IMIRIM
47143;6419260;7736;AEROPORTO
47144;6419280;7736;PIRITUBA
47145;6419300;7736;VELHA DA BALSA
47146;6420000;18772;QUINZE DE NOVEMBRO
47147;6420005;18772;NOSSA SENHORA DAS GRACAS
47148;6420010;18772;ANTONIO FERNANDES PRADO
47149;6420020;18772;MARECHAL DEODORO
47150;6420030;18641;SONIA
47151;6420040;18641;MARTA
47152;6420050;18772;CANARIO
47153;6420060;18772;RIACHUELO
47154;6420070;18772;PAISSANDU
47155;6420080;18772;PATO SELVAGEM
47156;6420090;18772;LUIZ GIANEZELLA
47157;6420100;18772;PINTASSILGO
47158;6420110;18772;PAVAO
47159;6420120;18772;FLORIANO PEIXOTO
47160;6420130;4709;CAPITOLIO
47161;6420150;4709;GRUPO BANDEIRANTE
47162;6420160;4709;ENGENHEIRO OSCAR KESSELRING
47163;6420170;4709;PORTELA
47164;6420180;4709;SALGUEIRO
47165;6420190;4709;GETULIO VARGAS
47166;6420200;4709;ANCHIETA
47167;6420210;4709;ITAQUI
47168;6420220;4709;PRUDENTE DE MORAIS
47169;6420230;4709;JULIO PRESTES
47170;6420240;4709;RUI BARBOSA
47171;6420250;4709;DIOGENES RIBEIRO DE LIMA
47172;6420260;4709;GATANI
47173;6420270;4709;CARLOS GOMES
47174;6420280;4709;TEOTONIO VILELA
47175;6420290;4709;DEZ DE SETEMBRO
47176;6420310;4709;CASEMIRO DE ABREU
47177;6420320;4709;TIRADENTES
47178;6420330;4709;DR OSVALDO CRUZ
47179;6420340;4709;PEDRO DE TOLEDO
47180;6420350;4709;GREGORIO DE MATTOS
47181;6420360;4709;SANTOS DUMONT
47182;6420370;4709;SAO PEDRO
47183;6420380;4709;MACHADO DE ASSIS
47184;6420390;4709;CAMPOS SALES
47185;6420400;4709;ANA MOYA TRUJILLO
47186;6420410;4709;RAIMUNDO CORREIA
47187;6420420;4709;OLAVO BILAC
47188;6420430;4709;SANTO ANTONIO
47189;6420440;4709;SAO PAULO
47190;6420450;4709;PRINCESA ISABEL
47191;6420460;4709;VINTE E CINCO DE JANEIRO
47192;6420470;4709;JOSE DE ALENCAR
47193;6420480;4709;EDILSON DE OLIVEIRA BARROS
47194;6420490;4709;VEREADOR ISAIAS PEREIRA SOUTO
47195;6420500;4709;SETE DE SETEMBRO
47196;6421000;7422;ILHA COMPRIDA
47197;6421010;7422;FERNANDO DE NORONHA
47198;6421020;7422;ILHA BELA
47199;6421030;7422;PORCHAT
47200;6421040;7422;GROELANDIA
47201;6421050;7422;ILHA SOLTEIRA
47202;6421060;7422;ILHA DO GOVERNADOR
47203;6421070;7422;ILHA VITORIA
47204;6421080;7422;ITA
47205;6421300;7422;PRESIDENTE CASTELO BRANCO
47206;6421400;7422;PRESIDENTE CASTELO BRANCO
47207;6422000;8563;PRESIDENTE EPITACIO PESSOA
47208;6422010;8563;PRESIDENTE JOAO GOULART
47209;6422020;8563;GOVERNADOR ADHEMAR PEREIRA DE BARROS
47210;6422030;8563;PRESIDENTE NILO PECANHA
47211;6422040;8563;DEPUTADO SCALAMANDRE SOBRINHO
47212;6422050;8563;GIBOIA
47213;6422060;8563;ITAQUITI
47214;6422065;8563;CERQUILHO
47215;6422070;9153;CACILDA BECKER
47216;6422080;9153;AQUARIUS
47217;6422090;9153;JOAO CAETANO
47218;6422100;9153;DAS NACOES
47219;6422110;9153;DR CARLOS ROBERTO PRESGRAVE DE MELO
47220;6423000;4709;MONTE PASCOAL
47221;6423010;4709;VERA CRUZ
47222;6423020;4709;PAU BRASIL
47223;6423030;4709;MONTE FUJI
47224;6423040;4709;MONTES URAIS
47225;6423050;4709;DEDO DE DEUS
47226;6423060;4709;PRIMAVERA
47227;6423070;4709;DO ITAQUI
47228;6423080;4709;DOS ALPES
47229;6423090;4709;DO OUVIDOR
47230;6423100;4709;ITANHAEM
47231;6428000;12954;INGAHY
47232;6428010;12954;ROUXINOL
47233;6428020;12954;CANARIO
47234;6428030;12954;JOAO DE BARRO
47235;6428040;12954;AZULAO
47236;6428050;12954;PICA-PAU
47237;6428060;12954;CALAU
47238;6428070;12954;PARDAL
47239;6428080;12954;ANDORINHA
47240;6428090;12954;PINTASSILGO
47241;6428100;12954;CONDOR
47242;6428110;12954;SABIA
47243;6428120;12954;COLIBRI
47244;6428130;12954;GAIVOTA
47245;6428140;12954;MACUCO
47246;6428150;12954;TUIM
47247;6428160;12954;CURIO
47248;6428170;12954;BEM-TE-VI
47249;6428180;12954;SERZINHO
47250;6428190;12954;CARTAXO
47251;6428200;12954;BEIJA-FLOR
47252;6428210;12954;COTOVIA
47253;6428220;12954;TANGARA
47254;6428230;12954;INHAMBU
47255;6428240;12954;MAGUARI
47256;6428250;12954;PINTARROXO
47257;6428260;12954;GRALHA
47258;6428270;12954;CARDEAL
47259;6428280;12954;ESTORNINHO
47260;6428290;12954;PATATIVA
47261;6428300;12954;UIRAPURU
47262;6429000;13171;PROCION
47263;6429010;13171;SIRIUS
47264;6429020;13171;DOS LAGOS
47265;6429030;13171;RIGUEL
47266;6429040;13171;PERSEUS
47267;6429050;13171;REGULUS
47268;6429060;13171;ANTARES
47269;6429070;13171;POLLUX
47270;6429080;13171;VEGA
47271;6429090;13171;CANOPUS
47272;6429100;13171;SPICA
47273;6429110;13171;ALTAIR
47274;6429120;13171;DOS PATOS
47275;6429130;13171;ACARAI
47276;6429140;13171;MIRIM
47277;6429150;13171;ITAPARICA
47278;6429160;13171;DENEB
47279;6433000;14695;MUNICIPAL
47280;6433010;14695;BRIGADEIRO MANOEL RODRIGUES JORDAO
47281;6433020;5976;MARCOS ANTONIO MARQUES
47282;6433030;5976;TERCA
47283;6433040;5976;PRESIDENTE KENNEDY
47284;6433050;5976;MARCOS MARCONDES
47285;6433060;5976;BENEDITO DE PAULA MARCONDES
47286;6433070;5976;MARIA LUIZA MARQUES
47287;6433080;5976;MARELISA
47288;6433090;5976;IMACULADA
47289;6433100;5976;DR ELIAS SALOMAO MANSUR
47290;6433110;5976;VANUSA
47291;6433120;5976;BRITANIA
47292;6433130;5976;ODETE HENRIQUES
47293;6433140;5976;PORTO FELIZ
47294;6433150;16038;EUROPA
47295;6433160;16038;MANOEL HENRIQUES
47296;6433170;16038;ASIA
47297;6433180;5976;GUIOMAR R. MANSUR
47298;6433190;6291;FERNAO DIAS PAES LEME
47299;6433200;6291;PARAGUASSU
47300;6433210;6291;JOAQUIM DE ABREU
47301;6433220;6291;DR FRANCIS D\HORNETT
47302;6433230;6291;ROGELIO CABEZA CASTRO
47303;6433240;6291;ISABEL OCASO
47304;6433250;6291;AMELIA ALEXANDRE DE ABREU
47305;6433260;14695;DR ELIAS KRAIDE
47306;6434000;14695;PRESIDENTE WASHINGTON LUIZ
47307;6434010;14695;MARGARIDA TAMACOLDE
47308;6434020;14695;ROMAO SILVEIRA
47309;6434030;14695;MANOEL MARCAL LOPES
47310;6434040;14695;FRANCISCO COELHO
47311;6434050;14695;LUIZ GONZAGA FERNANDES VERGARA
47312;6434060;14695;DR ERNESTO DA FONSECA
47313;6434070;14695;DEPUTADO EMILIO CARLOS
47314;6434080;14695;PROF. QUEIROZ FILHO
47315;6434090;14695;ENGENHEIRO JONAS POMPEIA
47316;6434100;14695;LUIZA BARBOSA SILVEIRA BUENO
47317;6434110;14695;MARGARIDA GALVAO
